"model_name","src_path","is_parsed","ref_resolving_error","syntax_error","error_codes"
"Flight_Control_System","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/fcs/fcs.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Flowlatencydata","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/flow_analysis/flowlatencydata.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Flowlatencydata","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/flow_analysis/flowlatencydata.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Blocks","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/blocks.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Blocks","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/blocks.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Blocks","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/blocks.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Blocks","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/blocks.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Blocks","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/blocks.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Boards::Ardupilot","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/aadl/boards/boards-ardupilot.aadl","true","6","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Boards::Arduino","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/aadl/boards/boards-arduino.aadl","true","0","0","[]"
"Prodcons","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/memory/prodcons.aadl","true","3","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"flyByWire_subsys","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/flybywire_subsys.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ADIRU","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/adiru/model.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ADIRU","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/adiru/model.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ADIRU","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/adiru/model.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ADIRU","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/adiru/model.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Boards::GR_CPCI_X4CV","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/aadl/boards/boards-gr_cpci_x4cv.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ROSACE::POSIX","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rosace/rosace-posix.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ROSACE::POSIX","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rosace/rosace-posix.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Shields::Ardupilot","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/aadl/shields-ardupilot.aadl","true","0","0","[]"
"AOCS","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aocs/aocs.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"paparazzi_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/paparazzi_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"paparazzi_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/paparazzi_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"paparazzi_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/paparazzi_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"paparazzi_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/paparazzi_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"paparazzi_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/paparazzi/paparazzi_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"RAP","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rap/rap.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"RAP","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rap/rap.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"RAP","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rap/rap.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"RAP","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rap/rap.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"RAP","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rap/rap.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/os_properties.aadl","false","0","1","[]"
"ROSACE::RTEMS","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rosace/rosace-rtems.aadl","true","5","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"ROSACE::RTEMS","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/rosace/rosace-rtems.aadl","true","5","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"radar_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/radar/radar.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Car","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/car/car.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/arp4761.aadl","false","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"mjpeg::software","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/mjpeg/mjpeg-software.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/data_sheet.aadl","false","0","1","[]"
"emaxxv2_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/uxv/emaxxv2/emaxxv2_system.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/fms/afdx_properties.aadl","false","8","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"quadrirotorv0_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/uxv/quadrirotorv0/quadrirotorv0_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"quadrirotorv0_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/uxv/quadrirotorv0/quadrirotorv0_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"quadrirotorv0_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/uxv/quadrirotorv0/quadrirotorv0_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"quadrirotorv1_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/uxv/quadrirotorv1/quadrirotorv1_system.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/milstd882.aadl","false","10","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/aram_properties.aadl","false","3","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/processor_properties.aadl","false","3","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"satellite_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/satellite/satellite_system.aadl","true","2","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"Robot_LF","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/line_follower/robot_lf.aadl","true","1","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"GAIA::Validation","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/aram/gaia-validation.aadl","true","0","0","[]"
"SMP01","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/air/smp01/smp01.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/physical_properties.aadl","false","0","1","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/transformations.aadl","false","2","1","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/src/property_set/arinc653_extended.aadl","false","0","1","[]"
"ISR","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AADLib/examples/isr/isr.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"aaspe::case_study::aumotive::prius","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/prius.aadl","true","0","0","[]"
"aaspe::case_study::aumotive::prius","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/prius.aadl","true","0","0","[]"
"aaspe::case_study::aumotive::prius","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/prius.aadl","true","0","0","[]"
"savi::afe62s2::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/integration.aadl","true","0","0","[]"
"savi::afe62s2::integration","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/integration.aadl","true","0","0","[]"
"case_study::automotive::jeep","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/jeepISOLA.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"case_study::automotive::jeep","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/jeepISOLA.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"case_study::automotive::jeep","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/jeepISOLA.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"case_study::automotive::jeep","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/jeepISOLA.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"case_study::automotive::jeep","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/jeepISOLA.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"savi::afe62s2::aircraft","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/aircraft.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r6","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r6.aadl","true","0","0","[]"
"security_r6","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r6.aadl","true","0","0","[]"
"security_r6","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r6.aadl","true","0","0","[]"
"","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.sei.aaspe/resources/security_properties.aadl","false","0","1","[]"
"sel4_bb_serial","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/code-generation/beaglebone-serial.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"savi::afe62s2::ground","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ground.aadl","true","0","0","[]"
"savi::afe62s2::ground","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ground.aadl","true","0","0","[]"
"security_r0","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r0.aadl","true","0","0","[]"
"security_r0","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r0.aadl","true","0","0","[]"
"security_r0","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r0.aadl","true","0","0","[]"
"savi::afe62s2::fms","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/fms.aadl","true","0","0","[]"
"savi::afe62s2::satcom","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/satcom.aadl","true","0","0","[]"
"drone::cmdboard","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/drone-case-study/cmdboard.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"security_r5","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r5.aadl","true","0","0","[]"
"savi::afe62s2::library","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/library.aadl","true","0","0","[]"
"sel4_ping_pong_event","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/code-generation/ping-pong-event.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sel4_ping_pong_event","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/code-generation/ping-pong-event.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sel4_ping_pong_event","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/code-generation/ping-pong-event.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"sel4_ping_pong_event","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/code-generation/ping-pong-event.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"savi::afe62s2::ife","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ife.aadl","true","0","0","[]"
"savi::afe62s2::ife","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ife.aadl","true","0","0","[]"
"savi::afe62s2::ife","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ife.aadl","true","0","0","[]"
"savi::afe62s2::ife","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/SAVI/ife.aadl","true","0","0","[]"
"security_r2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r2.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r2.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r2","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r2.aadl","true","4","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"automotive_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/automotive-system.aadl","true","0","0","[]"
"automotive_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/automotive-system.aadl","true","0","0","[]"
"automotive_system","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/car/automotive-system.aadl","true","0","0","[]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
"security_r7","/mnt/DATA/00-GSSI/00-WORK/EXAMPLE_ROOT_DIRECTORY_MODELS/jalejandroc2928@gmail.com/github/AASPE/edu.cmu.aaspe.examples/resolute/security_r7.aadl","true","10","0","[org.eclipse.xtext.diagnostics.Diagnostic.Linking]"
